TRADE_DATE,MARKET,time_split,is_market_anomaly,is_cross_market_event,event_id,event_name,event_phase,anomaly_family,market_scope,genuine_assessment,label_confidence,severity,affected_tenors,shape_signature,label_note,source_urls,is_data_quality_anomaly,data_quality_type,data_quality_note,benchmark_tier,benchmark_is_anomaly_strict,benchmark_is_anomaly_broad,n_markets_labelled_same_date
2022-01-03,THE,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-03,TTF,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-04,JKM,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-04,THE,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-04,TTF,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-05,JKM,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-05,THE,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-05,TTF,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-06,JKM,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-06,THE,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-06,TTF,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-07,JKM,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-07,THE,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-07,TTF,train,True,True,GLOBAL_2021_12_WINTER_GAS_CRISIS,December 2021 winter gas crisis,shoulder,front_winter_backwardation,global_gas_cross_market,yes,high,2,M1-M16,"Extreme winter/front premium with pronounced mid-curve cliff, especially M15-M16.",Low European storage and lower-than-expected Russian supply pushed TTF to record highs.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/123021-russias-gazprom-sees-1-bcm-of-gas-in-european-storage-sites-by-end-december,False,,,silver,False,True,3
2022-01-10,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-10,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-10,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-11,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-11,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-11,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-12,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-12,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-12,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-13,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-13,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-13,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-14,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-14,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-14,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-17,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-17,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-17,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-18,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-18,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-18,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-19,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-19,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-19,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-20,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-20,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-20,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-21,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-21,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-21,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-24,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-24,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-24,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-25,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-25,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-25,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-26,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-26,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-26,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-27,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-27,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-27,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-28,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-28,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-28,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-31,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-31,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-01-31,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-01,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-01,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-01,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-02,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-02,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-02,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-03,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-03,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-03,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-04,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-04,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-04,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-07,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-07,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-07,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-08,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-08,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-08,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-09,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-09,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-09,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-10,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-10,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-10,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-11,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-11,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-11,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-14,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-14,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-14,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-15,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-15,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-15,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-16,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-16,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-16,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-17,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-17,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-17,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-18,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-18,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-18,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-21,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-21,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-21,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-22,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-22,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-22,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-23,JKM,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-23,THE,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-23,TTF,train,False,False,,,,,,normal,,0,,,,,False,,,normal,False,False,0
2022-02-24,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-24,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-24,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-25,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-25,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-25,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-28,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-28,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-02-28,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-03-01,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-03-01,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-03-01,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,shoulder,war_supply_shock,global_gas_cross_market,yes,high,2,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,silver,False,True,3
2022-03-02,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-02,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-02,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-03,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-03,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-03,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-04,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-04,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-04,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-07,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-07,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-07,TTF,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-08,JKM,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
2022-03-08,THE,train,True,True,GLOBAL_2022_03_RUSSIA_INVASION_GAS_SHOCK,Russia invasion gas shock,core,war_supply_shock,global_gas_cross_market,yes,high,3,M1-M13,War-driven front and first-year stress; common large kink around M12-M13.,Russia's invasion triggered record European gas and LNG prices in early March 2022.,https://www.spglobal.com/energy/en/news-research/latest-news/natural-gas/030722-european-gas-power-price-spikes-ease-on-russia-sanctions-downplay,False,,,gold,True,True,3
